id_run,model_name,model_def,variable,type,element,dims,level
4,bw_no_age,bw_no_age,student_status,parameter,slope,industry,1
4,bw_no_age,bw_no_age,public_sector,parameter,slope,industry,1
4,bw_no_age,bw_no_age,self_emp,parameter,slope,industry,1
4,bw_no_age,bw_no_age,union,parameter,slope,industry,1
4,bw_no_age,bw_no_age,part_time,parameter,slope,industry,1
4,bw_no_age,bw_no_age,exp,parameter,slope,industry,1
4,bw_no_age,bw_no_age,tenure,parameter,slope,industry,1
4,bw_no_age,bw_no_age,sex,parameter,slope,industry,1
4,bw_no_age,bw_no_age,salary,target,target,obs,
4,bw_no_age,bw_no_age,industry,dimension,dimension,industry,
5,bw_no_studentstat,bw_no_studentstat,avg_salary,parameter,intercept,industry,1
5,bw_no_studentstat,bw_no_studentstat,elementary_edu,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,highschool_edu,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,postsec_edu,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,undergrad_edu,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,graduate_edu,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,public_sector,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,self_emp,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,union,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,part_time,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,exp,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,tenure,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,sex,parameter,slope,industry,1
5,bw_no_studentstat,bw_no_studentstat,salary,target,target,obs,
5,bw_no_studentstat,bw_no_studentstat,industry,dimension,dimension,industry,
6,bw_no_selfemp,bw_no_selfemp,avg_salary,parameter,intercept,industry,1
6,bw_no_selfemp,bw_no_selfemp,elementary_edu,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,highschool_edu,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,postsec_edu,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,undergrad_edu,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,graduate_edu,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,public_sector,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,union,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,part_time,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,exp,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,tenure,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,sex,parameter,slope,industry,1
6,bw_no_selfemp,bw_no_selfemp,salary,target,target,obs,
6,bw_no_selfemp,bw_no_selfemp,industry,dimension,dimension,industry,
7,bw_no_tenure,bw_no_selfemp,avg_salary,parameter,intercept,industry,1
7,bw_no_tenure,bw_no_selfemp,elementary_edu,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,highschool_edu,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,postsec_edu,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,undergrad_edu,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,graduate_edu,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,public_sector,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,union,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,part_time,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,exp,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,sex,parameter,slope,industry,1
7,bw_no_tenure,bw_no_selfemp,salary,target,target,obs,
7,bw_no_tenure,bw_no_selfemp,industry,dimension,dimension,industry,
