id_run,model_name,model_def,variable,type,element,dims,level
4,fw_r3_pub_sector,fw_r3_pub_sector,occup,dimension,dimension,occup,
5,fw_r4_self_emp,fw_r4_self_emp,avg_salary_ind,parameter,intercept,industry,1
5,fw_r4_self_emp,fw_r4_self_emp,avg_salary_occ,parameter,intercept,occup,1
5,fw_r4_self_emp,fw_r4_self_emp,elementary_edu,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,highschool_edu,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,postsec_edu,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,undergrad_edu,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,graduate_edu,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,grad_highschool_refyear,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,grad_college_refyear,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,grad_univ_refyear,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,student_status,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,public_sector,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,self_emp,parameter,slope,industry,2
5,fw_r4_self_emp,fw_r4_self_emp,salary,target,target,obs,
5,fw_r4_self_emp,fw_r4_self_emp,industry,dimension,dimension,industry,
5,fw_r4_self_emp,fw_r4_self_emp,occup,dimension,dimension,occup,
6,fw_r5_union,fw_r5_union,avg_salary_ind,parameter,intercept,industry,1
6,fw_r5_union,fw_r5_union,avg_salary_occ,parameter,intercept,occup,1
6,fw_r5_union,fw_r5_union,elementary_edu,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,highschool_edu,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,postsec_edu,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,undergrad_edu,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,graduate_edu,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,grad_highschool_refyear,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,grad_college_refyear,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,grad_univ_refyear,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,student_status,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,public_sector,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,self_emp,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,union,parameter,slope,industry,2
6,fw_r5_union,fw_r5_union,salary,target,target,obs,
6,fw_r5_union,fw_r5_union,industry,dimension,dimension,industry,
6,fw_r5_union,fw_r5_union,occup,dimension,dimension,occup,
7,fw_r6_part_time,fw_r6_part_time,avg_salary_ind,parameter,intercept,industry,1
7,fw_r6_part_time,fw_r6_part_time,avg_salary_occ,parameter,intercept,occup,1
7,fw_r6_part_time,fw_r6_part_time,elementary_edu,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,highschool_edu,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,postsec_edu,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,undergrad_edu,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,graduate_edu,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,grad_highschool_refyear,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,grad_college_refyear,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,grad_univ_refyear,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,student_status,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,public_sector,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,self_emp,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,union,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,part_time,parameter,slope,industry,2
7,fw_r6_part_time,fw_r6_part_time,salary,target,target,obs,
7,fw_r6_part_time,fw_r6_part_time,industry,dimension,dimension,industry,
7,fw_r6_part_time,fw_r6_part_time,occup,dimension,dimension,occup,
8,fw_r7_exp,fw_r7_exp,avg_salary_ind,parameter,intercept,industry,1
8,fw_r7_exp,fw_r7_exp,avg_salary_occ,parameter,intercept,occup,1
8,fw_r7_exp,fw_r7_exp,elementary_edu,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,highschool_edu,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,postsec_edu,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,undergrad_edu,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,graduate_edu,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,grad_highschool_refyear,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,grad_college_refyear,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,grad_univ_refyear,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,student_status,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,public_sector,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,self_emp,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,union,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,part_time,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,exp,parameter,slope,industry,2
8,fw_r7_exp,fw_r7_exp,salary,target,target,obs,
8,fw_r7_exp,fw_r7_exp,industry,dimension,dimension,industry,
8,fw_r7_exp,fw_r7_exp,occup,dimension,dimension,occup,
9,fw_r8_tenure,fw_r8_tenure,avg_salary_ind,parameter,intercept,industry,1
9,fw_r8_tenure,fw_r8_tenure,avg_salary_occ,parameter,intercept,occup,1
9,fw_r8_tenure,fw_r8_tenure,elementary_edu,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,highschool_edu,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,postsec_edu,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,undergrad_edu,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,graduate_edu,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,grad_highschool_refyear,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,grad_college_refyear,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,grad_univ_refyear,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,student_status,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,public_sector,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,self_emp,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,union,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,part_time,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,exp,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,tenure,parameter,slope,industry,2
9,fw_r8_tenure,fw_r8_tenure,salary,target,target,obs,
9,fw_r8_tenure,fw_r8_tenure,industry,dimension,dimension,industry,
9,fw_r8_tenure,fw_r8_tenure,occup,dimension,dimension,occup,
10,fw_r9_sex,fw_r9_sex,avg_salary_ind,parameter,intercept,industry,1
10,fw_r9_sex,fw_r9_sex,avg_salary_occ,parameter,intercept,occup,1
10,fw_r9_sex,fw_r9_sex,elementary_edu,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,highschool_edu,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,postsec_edu,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,undergrad_edu,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,graduate_edu,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,grad_highschool_refyear,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,grad_college_refyear,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,grad_univ_refyear,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,student_status,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,public_sector,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,self_emp,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,union,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,part_time,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,exp,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,tenure,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,sex,parameter,slope,industry,2
10,fw_r9_sex,fw_r9_sex,salary,target,target,obs,
10,fw_r9_sex,fw_r9_sex,industry,dimension,dimension,industry,
10,fw_r9_sex,fw_r9_sex,occup,dimension,dimension,occup,
11,fw_r10_age,fw_r10_age,avg_salary_ind,parameter,intercept,industry,1
11,fw_r10_age,fw_r10_age,avg_salary_occ,parameter,intercept,occup,1
11,fw_r10_age,fw_r10_age,elementary_edu,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,highschool_edu,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,postsec_edu,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,undergrad_edu,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,graduate_edu,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,grad_highschool_refyear,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,grad_college_refyear,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,grad_univ_refyear,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,student_status,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,public_sector,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,self_emp,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,union,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,part_time,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,exp,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,tenure,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,sex,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,age,parameter,slope,industry,2
11,fw_r10_age,fw_r10_age,salary,target,target,obs,
11,fw_r10_age,fw_r10_age,industry,dimension,dimension,industry,
11,fw_r10_age,fw_r10_age,occup,dimension,dimension,occup,
12,fw_r11_firm_size,fw_r11_firm_size,avg_salary_ind,parameter,intercept,industry,1
12,fw_r11_firm_size,fw_r11_firm_size,avg_salary_occ,parameter,intercept,occup,1
12,fw_r11_firm_size,fw_r11_firm_size,elementary_edu,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,highschool_edu,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,postsec_edu,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,undergrad_edu,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,graduate_edu,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,grad_highschool_refyear,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,grad_college_refyear,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,grad_univ_refyear,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,student_status,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,public_sector,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,self_emp,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,union,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,part_time,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,exp,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,tenure,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,sex,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,age,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,firm_size,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,loc_size,parameter,slope,industry,2
12,fw_r11_firm_size,fw_r11_firm_size,salary,target,target,obs,
12,fw_r11_firm_size,fw_r11_firm_size,industry,dimension,dimension,industry,
12,fw_r11_firm_size,fw_r11_firm_size,occup,dimension,dimension,occup,
